UnqiueID,Clone,Replicate,AxBGeno,1LiterPheno,FullGenomeSeq,FloatSink,EppHatch,Plate,ID,SampleWeek,DaystoHatch,Vernalized,Dead,Sterile,AllMale,Reproduced,Week,Check,Score,Status,Males,EmptyEpp,1EggEpp,2EggEpp,LowInd,IndCount,Notes
200,D8515,R1,,,,,Hatch,5/8/19,33_A,4,55,1,,,,1,11,9/17/19,1,N,,0,0,0,,,
975,D8515,R1,,,,,Hatch,5/8/19,33_B,4,55,1,,1,,,5,8/6/19,1,Y,0,0,0,0,,,sterile
971,D8515,R1,,,,,Hatch,5/8/19,34_A,4,54,1,,1,,,5,8/5/19,1,Y,0,0,0,0,,,sterile
479,D8515,R1,,,,,Hatch,5/8/19,35_A,4,55,1,,,,1,5,8/6/19,1,R/Y,0,5,0,0,,,
479,D8515,R1,,,,,Hatch,5/8/19,35_A,4,55,1,,,,1,8,8/27/19,1,R/Y,0,2,0,0,,,
479,D8515,R1,,,,,Hatch,5/8/19,35_A,4,55,1,,,,1,11,9/17/19,1,R/Y,3,0,1,0,,,
722,D8515,R1,,,,,Hatch,5/8/19,35_B,4,55,1,1,,,1,5,8/6/19,1,R/Y,3,3,0,1,,,
722,D8515,R1,,,,,Hatch,5/8/19,35_B,4,55,1,1,,,1,8,8/27/19,1,Y,4,0,0,0,1,4,
965,D8515,R1,,,,,Hatch,5/8/19,36_B,4,51,1,,1,,,5,8/2/19,1,Y,0,0,0,0,,,sterile
697,D8515,R1,,,,NA,Hatch,5/8/19,37_A,4,5,0,,,,1,9,7/15/19,1,R/Y,0,0,0,0,,,unhappy
697,D8515,R1,,,,NA,Hatch,5/8/19,37_A,4,5,0,,,,1,11,8/19/19,1,R/Y,0,2,0,1,,,week 11 check was late
697,D8515,R1,,,,NA,Hatch,5/8/19,37_A,4,5,0,,,,1,5,6/17/19,1,Y,0,0,0,0,,,
697,D8515,R1,,,,NA,Hatch,5/8/19,37_A,4,5,0,,,,1,6,6/24/19,1,R/Y,0,0,0,0,,,
697,D8515,R1,,,,NA,Hatch,5/8/19,37_A,4,5,0,,,,1,7,7/1/19,1,Y,0,3,0,0,,,
697,D8515,R1,,,,NA,Hatch,5/8/19,37_A,4,5,0,,,,1,10,7/22/19,1,R/Y,0,0,0,0,,,
696,D8515,R1,,,,NA,Hatch,5/8/19,37_B,4,5,0,,,,1,11,8/19/19,1,Y,0,0,0,0,,,week 11 check was late
696,D8515,R1,,,,NA,Hatch,5/8/19,37_B,4,5,0,,,,1,5,6/17/19,1,Y,0,0,0,0,,,
696,D8515,R1,,,,NA,Hatch,5/8/19,37_B,4,5,0,,,,1,6,6/24/19,1,R/Y,0,0,0,0,,,
696,D8515,R1,,,,NA,Hatch,5/8/19,37_B,4,5,0,,,,1,7,7/1/19,1,Y,0,1,0,0,,,
696,D8515,R1,,,,NA,Hatch,5/8/19,37_B,4,5,0,,,,1,9,7/15/19,1,R/Y,0,0,0,0,,,
696,D8515,R1,,,,NA,Hatch,5/8/19,37_B,4,5,0,,,,1,10,7/22/19,1,R/Y,0,0,0,0,,,
351,D8515,R1,,,,Float,Hatch,5/31/19A,385_B,7,6,0,,,,1,5,7/11/19,1,R/Y,0,0,0,0,,,
351,D8515,R1,,,,Float,Hatch,5/31/19A,385_B,7,6,0,,,,1,8,8/1/19,1,R,2,0,0,0,,,
351,D8515,R1,,,,Float,Hatch,5/31/19A,385_B,7,6,0,,,,1,11,8/22/19,1,R/Y,1,0,0,0,,,
505,D8515,R1,,,,Float,Hatch,5/31/19,386_A,7,6,0,,,,1,5,7/11/19,1,R,0,0,0,0,,,
505,D8515,R1,,,,Float,Hatch,5/31/19,386_A,7,6,0,,,,1,8,8/1/19,1,R,4,5,0,0,,,
505,D8515,R1,,,,Float,Hatch,5/31/19,386_A,7,6,0,,,,1,11,8/22/19,1,R/Y,4,0,0,0,,,
840,D8515,R1,,,,Sink,Hatch,5/31/19,388_A,7,3,0,1,,,,5,7/8/19,1,N,,0,0,0,,,
733,D8515,R1,,,,Sink,Hatch,5/31/19B,389_A,7,33,1,,,,1,5,8/7/19,1,R/Y,1,0,0,2,,,
173,D8515,R1,,,,Sink,Hatch,5/31/19B,390_A,7,33,1,,,1,1,11,9/18/19,1,Y,4,0,0,0,1,2,"all male, changed to 4 males"
173,D8515,R1,,,,Sink,Hatch,5/31/19B,390_A,7,33,1,,,1,1,8,8/28/19,1,Y,4,1,3,4,1,5,removed 2 males
173,D8515,R1,,,,Sink,Hatch,5/31/19B,390_A,7,33,1,,,1,1,5,8/7/19,1,R/Y,0,0,0,0,,,
755,D8515,R1,,,,Sink,Hatch,5/31/19B,392_A,7,33,1,,,,1,5,8/7/19,1,R/Y,8,0,4,0,,,
561,D8515,R1,,,,Sink,Hatch,5/31/19B,392_B,7,33,1,,,,1,5,8/7/19,1,R/Y,5,5,0,0,,,
561,D8515,R1,,,,Sink,Hatch,5/31/19B,392_B,7,33,1,,,,1,8,8/28/19,1,R/Y,8,2,1,0,,,
561,D8515,R1,,,,Sink,Hatch,5/31/19B,392_B,7,33,1,,,,1,11,9/18/19,1,R/Y,5,0,3,2,,,
102,D8515,R1,,,,Sink,Hatch,5/31/19B,393_B,7,33,1,,,,1,5,8/7/19,1,R/Y,5,2,0,0,,,
102,D8515,R1,,,,Sink,Hatch,5/31/19B,393_B,7,33,1,,,,1,8,8/28/19,1,R/Y,6,2,0,0,,,
102,D8515,R1,,,,Sink,Hatch,5/31/19B,393_B,7,33,1,,,,1,11,9/18/19,1,Y,4,0,0,0,1,7,
734,D8515,R1,,,,Sink,Hatch,5/31/19B,397_B,7,33,1,,,,1,5,8/7/19,1,R/Y,1,0,0,2,,,
73,D8515,R1,,,,Sink,Hatch,5/14/19,4_B,5,27,0,,,,1,5,7/15/19,1,R/Y,4,4,0,0,,,
73,D8515,R1,,,,Sink,Hatch,5/14/19,4_B,5,27,0,,,,1,8,8/5/19,1,R/Y,4,1,0,0,,,
73,D8515,R1,,,,Sink,Hatch,5/14/19,4_B,5,27,0,,,,1,11,8/26/19,1,Y,2,0,0,0,1,3,
201,D8515,R1,,,,,Hatch,5/8/19,4_B,4,55,1,,,,1,5,8/6/19,1,R/Y,0,0,0,0,,,
201,D8515,R1,,,,,Hatch,5/8/19,4_B,4,55,1,,,,1,8,8/27/19,1,R/Y,0,5,0,0,,,
201,D8515,R1,,,,,Hatch,5/8/19,4_B,4,55,1,,,,1,11,9/17/19,1,N,,0,0,0,,,
436,D8515,R1,,,,Sink,Hatch,5/14/19,5_A,5,63,1,,,,1,8,9/10/19,1,R/Y,1,1,0,0,,,1 mom w/ full epp
436,D8515,R1,,,,Sink,Hatch,5/14/19,5_A,5,63,1,,,,1,5,8/20/19,1,R/Y,1,13,0,0,,,
436,D8515,R1,,,,Sink,Hatch,5/14/19,5_A,5,63,1,,,,1,11,10/1/19,1,R/Y,2,1,0,0,,,
71,D8515,R1,,,,Sink,Hatch,5/14/19,5_B,5,63,1,,,,1,11,10/1/19,1,Y,2,0,0,1,1,4,pair copulating
71,D8515,R1,,,,Sink,Hatch,5/14/19,5_B,5,63,1,,,,1,5,8/20/19,1,R/Y,0,1,0,0,,,
71,D8515,R1,,,,Sink,Hatch,5/14/19,5_B,5,63,1,,,,1,8,9/10/19,1,R/Y,2,0,0,0,,,
464,D8515,R1,,,,,Hatch,5/8/19,6_A,4,51,1,,,,1,5,8/2/19,1,R,0,0,0,0,,,ok
464,D8515,R1,,,,,Hatch,5/8/19,6_A,4,51,1,,,,1,8,8/23/19,1,R,4,4,0,0,,,
464,D8515,R1,,,,,Hatch,5/8/19,6_A,4,51,1,,,,1,11,9/13/19,1,R/Y,3,0,0,0,,,
685,D8515,R1,,,,,Hatch,5/8/19,7_A,4,55,1,,,,1,5,8/6/19,1,R/Y,1,1,0,0,,,
689,D8515,R1,,,,Sink,Hatch,5/14/19,8_A,5,63,1,,,1,1,8,9/10/19,1,Y,9,0,0,2,1,9,all male
689,D8515,R1,,,,Sink,Hatch,5/14/19,8_A,5,63,1,,,1,1,5,8/20/19,1,R/Y,6,0,0,0,,,
360,D8515,R1,,,,,Hatch,5/8/19,8_B,4,55,1,,,,1,5,8/6/19,1,R/Y,2,2,0,0,,,
360,D8515,R1,,,,,Hatch,5/8/19,8_B,4,55,1,,,,1,8,8/27/19,1,Y,4,0,1,2,1,7,
360,D8515,R1,,,,,Hatch,5/8/19,8_B,4,55,1,,,,1,11,9/17/19,1,R/Y,1,0,0,0,,,
1015,D8515,R1,,,,Sink,Hatch,5/14/19,9_B,5,63,1,,1,,,5,8/20/19,1,Y,0,0,0,0,,,sterile
938,D8515,R1,,,,Float,Epp,5/16/19A,P102_A,5,48,1,,1,,,5,8/7/19,1,Y,0,0,0,0,,,sterile
361,D8515,R1,,,,Float,Epp,5/16/19A,P105_A,5,47,1,,,,1,5,8/7/19,1,R/Y,0,1,0,0,,,
361,D8515,R1,,,,Float,Epp,5/16/19A,P105_A,5,47,1,,,,1,8,8/28/19,1,R/Y,0,0,0,0,,,
361,D8515,R1,,,,Float,Epp,5/16/19A,P105_A,5,47,1,,,,1,11,9/18/19,1,R/Y,1,0,0,0,,,
514,D8515,R1,,,,Float,Epp,5/16/19A,P108_A,5,47,1,,,,1,8,8/28/19,1,R/Y,0,0,0,0,,,ok
514,D8515,R1,,,,Float,Epp,5/16/19A,P108_A,5,47,1,,,,1,5,8/7/19,1,R/Y,0,2,0,0,,,
514,D8515,R1,,,,Float,Epp,5/16/19A,P108_A,5,47,1,,,,1,11,9/18/19,1,R/Y,4,0,0,0,,,
560,D8515,R1,,,,,Epp,5/8/19,P11_A,4,56,1,,,,1,8,8/29/19,1,Y,0,1,0,0,1,1,
560,D8515,R1,,,,,Epp,5/8/19,P11_A,4,56,1,,,,1,11,9/19/19,1,R/Y,5,1,1,0,1,7,
153,D8515,R1,,,,Float,Epp,5/16/19A,P111_A,5,47,1,,,,1,8,8/28/19,1,R/Y,2,1,0,4,,,ok
153,D8515,R1,,,,Float,Epp,5/16/19A,P111_A,5,47,1,,,,1,5,8/7/19,1,R/Y,4,0,0,0,,,
153,D8515,R1,,,,Float,Epp,5/16/19A,P111_A,5,47,1,,,,1,11,9/18/19,1,Y,8,1,0,0,1,10,
749,D8515,R1,,,,Float,Epp,5/16/19A,P113_B,5,47,1,,,,1,5,8/7/19,1,R/Y,3,5,1,4,,,
72,D8515,R1,,,,Sink,Epp,5/22/19D_B,P127_A,6,58,1,,,1,1,11,10/4/19,1,Y,2,0,0,0,1,3,"female almost dead, jar dead"
72,D8515,R1,,,,Sink,Epp,5/22/19D_B,P127_A,6,58,1,,,1,1,5,8/23/19,1,R,2,2,0,0,,,
72,D8515,R1,,,,Sink,Epp,5/22/19D_B,P127_A,6,58,1,,,1,1,8,9/13/19,1,R/Y,0,0,0,0,,,
222,D8515,R1,,,,Sink,Epp,5/22/19D_B,P136_A,6,56,1,1,,,1,5,8/21/19,1,R/Y,1,1,0,3,,,
222,D8515,R1,,,,Sink,Epp,5/22/19D_B,P136_A,6,56,1,1,,,1,8,9/11/19,1,Y,1,0,0,4,,,
222,D8515,R1,,,,Sink,Epp,5/22/19D_B,P136_A,6,56,1,1,,,1,11,10/2/19,1,N,,0,0,0,,,
401,D8515,R1,,,,,Epp,5/8/19,P15_A,4,56,1,,,,1,5,8/8/19,1,R/Y,1,2,0,0,,,
401,D8515,R1,,,,,Epp,5/8/19,P15_A,4,56,1,,,,1,8,8/29/19,1,R/Y,2,0,0,0,1,5,
401,D8515,R1,,,,,Epp,5/8/19,P15_A,4,56,1,,,,1,11,9/19/19,1,R/Y,10,0,0,0,1,13,
1035,D8515,R1,,,,Sink,Epp,5/29/19H,P163_A,7,70,1,,1,,,5,9/11/19,1,Y,0,0,0,0,,,sterile
385,D8515,R1,,,,Sink,Epp,5/29/19H,P169_A,7,70,1,,,,1,5,9/11/19,1,R/Y,0,0,0,0,1,4,
385,D8515,R1,,,,Sink,Epp,5/29/19H,P169_A,7,70,1,,,,1,8,10/2/19,1,R/Y,1,0,0,0,,,
385,D8515,R1,,,,Sink,Epp,5/29/19H,P169_A,7,70,1,,,,1,11,10/23/19,1,R/Y,1,2,1,2,1,11,
998,D8515,R1,,,,,Epp,5/8/19,P17_A,4,56,1,,1,,,5,8/8/19,1,Y,0,0,0,0,,,sterile
515,D8515,R1,,,,,Epp,5/8/19,P18_A,4,56,1,,,,1,5,8/8/19,1,R/Y,0,0,0,0,,,
515,D8515,R1,,,,,Epp,5/8/19,P18_A,4,56,1,,,,1,8,8/29/19,1,R/Y,2,0,0,0,,,
515,D8515,R1,,,,,Epp,5/8/19,P18_A,4,56,1,,,,1,11,9/19/19,1,R/Y,4,0,0,0,,,
1036,D8515,R1,,,,Sink,Epp,5/29/19H,P185_A,7,70,1,,1,,,5,9/11/19,1,Y,0,0,0,0,,,sterile
533,D8515,R1,,,,,Epp,5/8/19,P19_A,4,56,1,,,,1,11,9/19/19,1,R/Y,4,2,0,1,,,2 neonates in ephippia tube
533,D8515,R1,,,,,Epp,5/8/19,P19_A,4,56,1,,,,1,5,8/8/19,1,R/Y,0,3,0,0,,,
533,D8515,R1,,,,,Epp,5/8/19,P19_A,4,56,1,,,,1,8,8/29/19,1,R/Y,0,0,0,0,,,
868,D8515,R1,,,,Sink,Epp,5/29/19I,P206_A,7,5,0,,1,,,5,7/8/19,1,Y,0,0,0,0,,,sterile
120,D8515,R1,,,,,Epp,5/8/19,P21_A,4,54,1,1,,,1,11,9/16/19,1,Y,10,0,0,0,1,5,"1 almost dead female, changed to 10 males"
120,D8515,R1,,,,,Epp,5/8/19,P21_A,4,54,1,1,,,1,8,8/26/19,1,Y,12,2,0,4,1,13,removed 6 males
120,D8515,R1,,,,,Epp,5/8/19,P21_A,4,54,1,1,,,1,5,8/5/19,1,R/Y,5,0,0,0,,,
294,D8515,R1,,,,Sink,Epp,5/29/19I,P210_A,7,23,0,,,,1,5,7/26/19,1,Y,0,2,0,0,,,ok
294,D8515,R1,,,,Sink,Epp,5/29/19I,P210_A,7,23,0,,,,1,8,8/16/19,1,Y,0,0,0,0,1,3,
294,D8515,R1,,,,Sink,Epp,5/29/19I,P210_A,7,23,0,,,,1,11,9/6/19,1,R/Y,0,0,0,0,,,
231,D8515,R1,,,,Sink,Epp,5/29/19I,P212_B,7,27,0,1,,,1,5,7/30/19,1,R,0,0,0,0,,,
231,D8515,R1,,,,Sink,Epp,5/29/19I,P212_B,7,27,0,1,,,1,11,9/10/19,1,N,,1,0,0,,,
876,D8515,R1,,,,Sink,Epp,5/29/19I,P216_A,7,5,0,,1,,,5,7/8/19,1,Y,0,0,0,0,,,sterile
259,D8515,R1,,,,Sink,Epp,5/29/19I,P218_A,7,69,1,,,,1,5,9/10/19,1,R/Y,0,3,0,0,,,
259,D8515,R1,,,,Sink,Epp,5/29/19I,P218_A,7,69,1,,,,1,8,10/1/19,1,R/Y,0,5,0,0,,,
259,D8515,R1,,,,Sink,Epp,5/29/19I,P218_A,7,69,1,,,,1,11,10/22/19,1,Y,0,0,0,0,1,4,
363,D8515,R1,,,,,Epp,5/8/19,P22_A,4,56,1,,,,1,5,8/8/19,1,R/Y,1,0,0,0,,,
363,D8515,R1,,,,,Epp,5/8/19,P22_A,4,56,1,,,,1,8,8/29/19,1,R/Y,0,0,0,0,,,
363,D8515,R1,,,,,Epp,5/8/19,P22_A,4,56,1,,,,1,11,9/19/19,1,R/Y,1,0,0,0,,,
99,D8515,R1,,,,Sink,Epp,5/29/19I,P232_A,7,69,1,,,,1,5,9/10/19,1,R/Y,3,0,0,0,,,
99,D8515,R1,,,,Sink,Epp,5/29/19I,P232_A,7,69,1,,,,1,8,10/1/19,1,Y,2,1,0,0,1,7,
99,D8515,R1,,,,Sink,Epp,5/29/19I,P232_A,7,69,1,,,,1,11,10/22/19,1,Y,1,0,0,0,1,4,
270,D8515,R1,,,,Sink,Epp,5/29/19I,P234_A,7,9,0,,,,1,5,7/12/19,1,R,2,5,0,0,,,
270,D8515,R1,,,,Sink,Epp,5/29/19I,P234_A,7,9,0,,,,1,8,8/2/19,1,R,4,0,0,0,,,
270,D8515,R1,,,,Sink,Epp,5/29/19I,P234_A,7,9,0,,,,1,11,8/23/19,1,R,5,0,0,0,1,6,
257,D8515,R1,,,,Sink,Epp,5/29/19I,P237_A,7,30,0,,,,1,11,9/13/19,1,Y,0,0,0,0,1,3,only 3 neonates
257,D8515,R1,,,,Sink,Epp,5/29/19I,P237_A,7,30,0,,,,1,5,8/2/19,1,R,0,0,0,0,,,
257,D8515,R1,,,,Sink,Epp,5/29/19I,P237_A,7,30,0,,,,1,8,8/23/19,1,R,0,0,0,0,,,
51,D8515,R1,,,,Sink,Epp,5/29/19I,P237_B,7,30,0,,,1,1,11,9/13/19,1,Y,1,0,0,0,1,1,all male
51,D8515,R1,,,,Sink,Epp,5/29/19I,P237_B,7,30,0,,,1,1,5,8/2/19,1,R,2,0,0,0,,,
51,D8515,R1,,,,Sink,Epp,5/29/19I,P237_B,7,30,0,,,1,1,8,8/23/19,1,R,0,0,0,0,,,
559,D8515,R1,,,,,Epp,5/8/19,P24_A,4,56,1,,,,1,5,8/8/19,1,R/Y,2,0,0,0,,,
559,D8515,R1,,,,,Epp,5/8/19,P24_A,4,56,1,,,,1,8,8/29/19,1,R/Y,4,0,0,0,,,
559,D8515,R1,,,,,Epp,5/8/19,P24_A,4,56,1,,,,1,11,9/19/19,1,R/Y,5,2,2,1,,,
804,D8515,R1,,,,,Epp,5/8/19,P24_B,4,56,1,1,,,1,5,8/8/19,1,R/Y,0,0,0,0,,,
804,D8515,R1,,,,,Epp,5/8/19,P24_B,4,56,1,1,,,1,8,8/29/19,1,N,,3,0,0,,,
152,D8515,R1,,,,Sink,Epp,5/29/19I,P241_B,7,69,1,,,,1,5,9/10/19,1,R/Y,0,0,0,0,,,
152,D8515,R1,,,,Sink,Epp,5/29/19I,P241_B,7,69,1,,,,1,8,10/1/19,1,R/Y,0,17,0,0,,,
152,D8515,R1,,,,Sink,Epp,5/29/19I,P241_B,7,69,1,,,,1,11,10/22/19,1,Y,0,1,0,0,1,9,
866,D8515,R1,,,,Sink,Epp,5/29/19I,P246_A,7,5,0,,1,,,5,7/8/19,1,Y,0,0,0,0,,,sterile
877,D8515,R1,,,,Sink,Epp,5/29/19I,P255_A,7,5,0,,1,,,5,7/8/19,1,Y,0,0,0,0,,,sterile
187,D8515,R1,,,,Sink,Epp,5/29/19I,P255_B,7,5,0,1,,,1,5,7/8/19,1,Y,0,0,0,0,1,2,unhappy
187,D8515,R1,,,,Sink,Epp,5/29/19I,P255_B,7,5,0,1,,,1,6,7/15/19,1,Y,0,0,0,0,,,
187,D8515,R1,,,,Sink,Epp,5/29/19I,P255_B,7,5,0,1,,,1,7,7/22/19,1,R/Y,0,0,0,0,,,
187,D8515,R1,,,,Sink,Epp,5/29/19I,P255_B,7,5,0,1,,,1,8,7/29/19,1,Y,0,0,0,0,1,1,
187,D8515,R1,,,,Sink,Epp,5/29/19I,P255_B,7,5,0,1,,,1,11,8/19/19,1,N,,0,0,0,,,
1059,D8515,R1,,,,,Epp,5/8/19,P26_B,4,56,1,,1,,,5,8/8/19,1,Y,0,0,0,0,,,sterile
39,D8515,R1,,,,Sink,Epp,5/29/19I,P261_A,7,5,0,,,1,1,11,8/19/19,1,Y,3,1,1,1,1,3,all male
39,D8515,R1,,,,Sink,Epp,5/29/19I,P261_A,7,5,0,,,1,1,5,7/8/19,1,R,0,2,0,0,,,
39,D8515,R1,,,,Sink,Epp,5/29/19I,P261_A,7,5,0,,,1,1,7,7/22/19,1,R/Y,3,0,0,0,,,
39,D8515,R1,,,,Sink,Epp,5/29/19I,P261_A,7,5,0,,,1,1,8,7/29/19,1,R,3,0,0,0,,,
48,D8515,R1,,,,Sink,Epp,5/29/19I,P261_B,7,69,1,,,,1,5,9/10/19,1,R/Y,0,6,0,0,,,
48,D8515,R1,,,,Sink,Epp,5/29/19I,P261_B,7,69,1,,,,1,8,10/1/19,1,R/Y,0,2,0,0,,,
48,D8515,R1,,,,Sink,Epp,5/29/19I,P261_B,7,69,1,,,,1,11,10/22/19,1,Y,1,0,0,0,1,7,
611,D8515,R1,,,,Sink,Epp,5/29/19I,P266_B,7,5,0,,,,1,5,7/8/19,1,R,0,0,0,0,,,
611,D8515,R1,,,,Sink,Epp,5/29/19I,P266_B,7,5,0,,,,1,7,7/22/19,1,R/Y,1,0,0,0,,,
611,D8515,R1,,,,Sink,Epp,5/29/19I,P266_B,7,5,0,,,,1,8,7/29/19,1,R,1,0,0,0,,,
611,D8515,R1,,,,Sink,Epp,5/29/19I,P266_B,7,5,0,,,,1,11,8/19/19,1,Y,0,0,0,0,,,
519,D8515,R1,,,,Sink,Epp,5/29/19I,P267_A,7,69,1,,,,1,5,9/10/19,1,R/Y,0,0,0,0,,,
519,D8515,R1,,,,Sink,Epp,5/29/19I,P267_A,7,69,1,,,,1,8,10/1/19,1,R/Y,3,6,0,0,,,
519,D8515,R1,,,,Sink,Epp,5/29/19I,P267_A,7,69,1,,,,1,11,10/22/19,1,R/Y,4,0,0,0,,,
612,D8515,R1,,,,Sink,Epp,5/29/19I,P272_A,7,5,0,,,,1,8,7/29/19,1,Y,0,0,0,0,,,ok
612,D8515,R1,,,,Sink,Epp,5/29/19I,P272_A,7,5,0,,,,1,5,7/8/19,1,R,0,0,0,0,,,
612,D8515,R1,,,,Sink,Epp,5/29/19I,P272_A,7,5,0,,,,1,6,7/15/19,1,Y,0,0,0,0,,,
612,D8515,R1,,,,Sink,Epp,5/29/19I,P272_A,7,5,0,,,,1,7,7/22/19,1,R/Y,0,1,0,0,,,
612,D8515,R1,,,,Sink,Epp,5/29/19I,P272_A,7,5,0,,,,1,11,8/19/19,1,Y,0,0,0,0,,,
867,D8515,R1,,,,Sink,Epp,5/29/19I,P280_A,7,5,0,,1,,,5,7/8/19,1,Y,0,0,0,0,,,sterile
238,D8515,R1,,,,Sink,Epp,5/29/19J,P303_A,7,5,0,,,,1,11,8/19/19,1,Y,0,0,0,0,1,1,a mom
238,D8515,R1,,,,Sink,Epp,5/29/19J,P303_A,7,5,0,,,,1,7,7/22/19,1,R/Y,0,0,0,0,,,ok
238,D8515,R1,,,,Sink,Epp,5/29/19J,P303_A,7,5,0,,,,1,5,7/8/19,1,R,0,7,0,0,,,
238,D8515,R1,,,,Sink,Epp,5/29/19J,P303_A,7,5,0,,,,1,8,7/29/19,1,Y,0,0,0,0,,,
307,D8515,R1,,,,Sink,Epp,5/29/19J,P307_A,7,69,1,,,,1,5,9/10/19,1,R/Y,1,1,0,0,,,
307,D8515,R1,,,,Sink,Epp,5/29/19J,P307_A,7,69,1,,,,1,8,10/1/19,1,R/Y,1,6,2,3,,,
307,D8515,R1,,,,Sink,Epp,5/29/19J,P307_A,7,69,1,,,,1,11,10/22/19,1,R/Y,0,0,0,0,,,
107,D8515,R1,,,,Sink,Epp,5/29/19J,P316_A,7,5,0,,,,1,7,7/22/19,1,R/Y,2,0,0,0,,,ok
107,D8515,R1,,,,Sink,Epp,5/29/19J,P316_A,7,5,0,,,,1,8,7/29/19,1,Y,1,0,0,0,,,unhappy
107,D8515,R1,,,,Sink,Epp,5/29/19J,P316_A,7,5,0,,,,1,5,7/8/19,1,R,1,1,0,0,,,
107,D8515,R1,,,,Sink,Epp,5/29/19J,P316_A,7,5,0,,,,1,11,8/19/19,1,Y,3,0,0,0,1,5,
815,D8515,R1,,,,Sink,Epp,5/29/19J,P326_A,7,5,0,,,1,1,5,7/8/19,1,Y,2,0,0,0,,,"all males, jar dead, maybe more than 2?"
531,D8515,R1,,,,,Epp,5/8/19,P33_A,4,56,1,,,,1,5,8/8/19,1,R/Y,2,3,0,0,,,
531,D8515,R1,,,,,Epp,5/8/19,P33_A,4,56,1,,,,1,8,8/29/19,1,R/Y,4,2,0,0,,,
531,D8515,R1,,,,,Epp,5/8/19,P33_A,4,56,1,,,,1,11,9/19/19,1,R/Y,4,1,3,2,,,
93,D8515,R1,,,,Sink,Epp,5/29/19J,P331_A,7,69,1,,,1,1,11,10/22/19,1,Y,2,0,0,0,1,2,all male
93,D8515,R1,,,,Sink,Epp,5/29/19J,P331_A,7,69,1,,,1,1,5,9/10/19,1,R/Y,3,2,0,0,,,
93,D8515,R1,,,,Sink,Epp,5/29/19J,P331_A,7,69,1,,,1,1,8,10/1/19,1,R/Y,2,2,0,2,1,10,
846,D8515,R1,,,,Sink,Epp,5/29/19J,P332_A,7,5,0,1,,,,5,7/8/19,1,N,,0,0,0,,,
607,D8515,R1,,,,,Epp,5/8/19,P34_A,4,56,1,,,,1,5,8/8/19,1,R/Y,0,1,0,0,,,
607,D8515,R1,,,,,Epp,5/8/19,P34_A,4,56,1,,,,1,8,8/29/19,1,R/Y,0,7,0,0,,,
607,D8515,R1,,,,,Epp,5/8/19,P34_A,4,56,1,,,,1,11,9/19/19,1,R/Y,0,2,0,0,1,6,
450,D8515,R1,,,,,Epp,5/8/19,P34_B,4,56,1,,,,1,5,8/8/19,1,R/Y,0,3,0,0,,,
450,D8515,R1,,,,,Epp,5/8/19,P34_B,4,56,1,,,,1,8,8/29/19,1,R/Y,0,2,0,0,,,
450,D8515,R1,,,,,Epp,5/8/19,P34_B,4,56,1,,,,1,11,9/19/19,1,R/Y,2,1,0,0,1,7,
462,D8515,R1,,,,Sink,Epp,5/29/19J,P350_A,7,8,0,,,,1,5,7/11/19,1,R,1,1,0,0,,,
462,D8515,R1,,,,Sink,Epp,5/29/19J,P350_A,7,8,0,,,,1,8,8/1/19,1,Y,0,0,0,0,,,
462,D8515,R1,,,,Sink,Epp,5/29/19J,P350_A,7,8,0,,,,1,11,8/22/19,1,R/Y,3,0,0,0,,,
1026,D8515,R1,,,,Sink,Epp,5/29/19J,P355_A,7,69,1,,1,,,5,9/10/19,1,Y,0,0,0,0,,,sterile
126,D8515,R1,,,,Sink,Epp,5/29/19J,P359_A,7,69,1,,,,1,5,9/10/19,1,R/Y,4,0,0,0,,,
126,D8515,R1,,,,Sink,Epp,5/29/19J,P359_A,7,69,1,,,,1,8,10/1/19,1,R/Y,4,2,1,3,,,
126,D8515,R1,,,,Sink,Epp,5/29/19J,P359_A,7,69,1,,,,1,11,10/22/19,1,Y,4,0,0,0,1,9,
510,D8515,R1,,,,,Epp,6/7/19B,P372_A,8,19,0,,,,1,5,7/31/19,1,R,1,0,0,0,,,
510,D8515,R1,,,,,Epp,6/7/19B,P372_A,8,19,0,,,,1,8,8/21/19,1,R/Y,2,0,0,0,,,
510,D8515,R1,,,,,Epp,6/7/19B,P372_A,8,19,0,,,,1,11,9/11/19,1,R/Y,4,0,0,0,,,
708,D8515,R1,,,,,Epp,6/7/19B,P378_A,8,5,0,,,1,1,9,8/14/19,1,Y,5,0,0,0,1,5,all male
708,D8515,R1,,,,,Epp,6/7/19B,P378_A,8,5,0,,,1,1,5,7/17/19,1,Y,0,0,0,0,,,unhappy
80,D8515,R1,,,,Float,Epp,5/13/19,P39_A,5,50,1,,,,1,5,8/6/19,1,R/Y,0,4,0,0,,,
80,D8515,R1,,,,Float,Epp,5/13/19,P39_A,5,50,1,,,,1,8,8/27/19,1,R/Y,5,1,1,0,,,
80,D8515,R1,,,,Float,Epp,5/13/19,P39_A,5,50,1,,,,1,11,9/17/19,1,Y,2,0,0,1,1,6,
763,D8515,R1,,,,,Epp,6/7/19B,P390_A,8,5,0,1,,,1,5,7/17/19,1,Y,0,0,0,0,,,unhappy
763,D8515,R1,,,,,Epp,6/7/19B,P390_A,8,5,0,1,,,1,6,7/24/19,1,Y ,0,0,0,0,1,2,
763,D8515,R1,,,,,Epp,6/7/19B,P390_A,8,5,0,1,,,1,8,8/7/19,1,N,,0,0,0,,,
